URL,Title,Pub_Name,DOI
https://api.elsevier.com/content/article/pii/S0016236120308899,"A detailed investigation on the performance, combustion, and exhaust emission characteristics of a diesel engine running on the blend of diesel fuel, biodiesel and 1-heptanol (C7 alcohol) as a next-generation higher alcohol",Fuel,10.1016/j.fuel.2020.117893
https://api.elsevier.com/content/article/pii/S2468606921002963,Exsolved Co<ce:inf loc=post>3</ce:inf>O<ce:inf loc=post>4</ce:inf> with tunable oxygen vacancies for electrocatalytic H<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>2</ce:inf> production,Materials Today Energy,10.1016/j.mtener.2021.100931
https://api.elsevier.com/content/article/pii/S0926337321010274,Facile synthesis and application of CdS/Bi<ce:inf loc=post>20</ce:inf>TiO<ce:inf loc=post>32</ce:inf>/Bi<ce:inf loc=post>4</ce:inf>Ti<ce:inf loc=post>3</ce:inf>O<ce:inf loc=post>12</ce:inf> ternary heterostructure: A synergistic multi-heterojunction photocatalyst for enhanced endosulfan degradation and hydrogen evolution reaction,Applied Catalysis B: Environmental,10.1016/j.apcatb.2021.120902
https://api.elsevier.com/content/article/pii/S0021951721001159,Selective hydrogenation of cinnamaldehyde to hydrocinnamaldehyde over Au-Pd/ultrathin SnNb<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>6</ce:inf> nanosheets under visible light,Journal of Catalysis,10.1016/j.jcat.2021.03.011
https://api.elsevier.com/content/article/pii/S0040403915001264,Iron-catalyzed reduction of aromatic aldehydes with paraformaldehyde and H<ce:inf loc=post>2</ce:inf>O as the hydrogen source,Tetrahedron Letters,10.1016/j.tetlet.2015.01.099
https://api.elsevier.com/content/article/pii/S0016236121018020,"Hydrogen-diesel co-combustion characteristics, vibro-acoustics and unregulated emissions in EGR assisted dual fuel engine",Fuel,10.1016/j.fuel.2021.121925
https://api.elsevier.com/content/article/pii/S0360319920331372,New insights into the mechanism of photocatalytic hydrogen evolution from aqueous solutions of saccharides over CdS-based photocatalysts under visible light,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2020.08.133
https://api.elsevier.com/content/article/pii/S0960852421008518,"Integrated biohydrogen production <ce:italic>via</ce:italic> lignocellulosic waste: Opportunity, challenges & future prospects",Bioresource Technology,10.1016/j.biortech.2021.125511
https://api.elsevier.com/content/article/pii/S0926860X06002365,Production of hydrogen by steam reforming of ethanol over Ni/Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> spherical catalysts,Applied Catalysis A: General,10.1016/j.apcata.2006.03.043
https://api.elsevier.com/content/article/pii/S2666952820300285,Production of biomass-derived monomers through catalytic conversion of furfural and hydroxymethylfurfural,Green Chemical Engineering,10.1016/j.gce.2020.11.001
https://api.elsevier.com/content/article/pii/S0021951717302178,Incorporating a molecular co-catalyst with a heterogeneous semiconductor heterojunction photocatalyst: Novel mechanism with two electron-transfer pathways for enhanced solar hydrogen production,Journal of Catalysis,10.1016/j.jcat.2017.06.010
https://api.elsevier.com/content/article/pii/S1872581321600130,Solvent effect on the activity of Ru-Co<ce:inf loc=post>3</ce:inf>O<ce:inf loc=post>4</ce:inf> catalyst for liquid-phase hydrogenation of CO<ce:inf loc=post>2</ce:inf> into methane,Journal of Fuel Chemistry and Technology,10.1016/S1872-5813(21)60013-0
https://api.elsevier.com/content/article/pii/000926149085463M,The catalysis of hydrogen photogeneration from aqueous solutions of alcohols by the samarium(III) and europium(III) ions,Chemical Physics Letters,10.1016/0009-2614(90)85463-M
https://api.elsevier.com/content/article/pii/S0926860X11005096,Comparative study of NiLaZr and CoLaZr catalysts for hydrogen production by ethanol steam reforming: Effect of CO<ce:inf loc=post>2</ce:inf> injection to the gas reactants. Evidence of Rh role as a promoter,Applied Catalysis A: General,10.1016/j.apcata.2011.08.042
https://api.elsevier.com/content/article/pii/S1350417715002187,Mechanistic study on ultrasound assisted pretreatment of sugarcane bagasse using metal salt with hydrogen peroxide for bioethanol production,Ultrasonics Sonochemistry,10.1016/j.ultsonch.2015.07.006
https://api.elsevier.com/content/article/pii/S074183291830171X,Alcohol and cannabis use alter pulmonary innate immunity,Alcohol,10.1016/j.alcohol.2018.11.002
https://api.elsevier.com/content/article/pii/S0926337318303898,Sunlight-assisted hydrogenation of CO<ce:inf loc=post>2</ce:inf> into ethanol and C2+ hydrocarbons by sodium-promoted Co@C nanocomposites,Applied Catalysis B: Environmental,10.1016/j.apcatb.2018.04.060
https://api.elsevier.com/content/article/pii/B9780128190920000236,Chapter 23: Alcohol toxicity: The role of oxidative stress,Toxicology,10.1016/B978-0-12-819092-0.00023-6
https://api.elsevier.com/content/article/pii/S030881462102714X,A novel Ag<ce:inf loc=post>2</ce:inf>O-TiO<ce:inf loc=post>2</ce:inf>-Bi<ce:inf loc=post>2</ce:inf>WO<ce:inf loc=post>6</ce:inf>/polyvinyl alcohol composite film with ethylene photocatalytic degradation performance towards banana preservation,Food Chemistry,10.1016/j.foodchem.2021.131708
https://api.elsevier.com/content/article/pii/S0032386118305986,First electrospun immobilized molybdenum complex on bio iron oxide nanofiber for green oxidation of alcohols,Polymer,10.1016/j.polymer.2018.07.003
https://api.elsevier.com/content/article/pii/S0360319910021373,Decomposition of hydrogen iodide via wood-based activated carbon catalysts for hydrogen production,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2010.10.058
https://api.elsevier.com/content/article/pii/S0360319912003035,Oxidative steam reforming of glycerol for hydrogen production: Thermodynamic analysis including different carbon deposits representation and CO<ce:inf loc=post>2</ce:inf> adsorption,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2012.01.158
https://api.elsevier.com/content/article/pii/S1293255820312991,Tandem oxidative amidation of alcohols catalyzed by copper modified well-ordered mesoporous graphitic carbon nitride,Solid State Sciences,10.1016/j.solidstatesciences.2020.106427
https://api.elsevier.com/content/article/pii/S0960852420303369,Biological process for coproduction of hydrogen and thermophilic enzymes during CO fermentation,Bioresource Technology,10.1016/j.biortech.2020.123067
https://api.elsevier.com/content/article/pii/S0927775714001940,Magnetic colloidal polymeric ionic liquid synthesis and use in hydrogen production,Colloids and Surfaces A: Physicochemical and Engineering Aspects,10.1016/j.colsurfa.2014.02.046
https://api.elsevier.com/content/article/pii/S246882311930464X,Significantly enhancing the biocatalytic synthesis of chiral alcohols by semi-rationally engineering an anti-Prelog carbonyl reductase from <ce:italic>Acetobacter</ce:italic> sp. CCTCC M209061,Molecular Catalysis,10.1016/j.mcat.2019.110613
https://api.elsevier.com/content/article/pii/S037838202100401X,Recent development of advanced processing technologies for biodiesel production: A critical review,Fuel Processing Technology,10.1016/j.fuproc.2021.107120
https://api.elsevier.com/content/article/pii/S095528632030509X,Astaxanthin inhibits alcohol-induced inflammation and oxidative stress in macrophages in a sirtuin 1-dependent manner,The Journal of Nutritional Biochemistry,10.1016/j.jnutbio.2020.108477
https://api.elsevier.com/content/article/pii/B9780128015636000029,Chapter 2: Hydrogen and Its Production,Sustainable Hydrogen Production,10.1016/B978-0-12-801563-6.00002-9
https://api.elsevier.com/content/article/pii/S0920586110008138,Hydrogen production by glycerol steam reforming over CeZrCo fluorite type oxides,Catalysis Today,10.1016/j.cattod.2010.11.066
https://api.elsevier.com/content/article/pii/S1876107021002789,Enhancing chitosan solubility in alcohol: water mixtures for film-forming systems releasing with turmeric extracts,Journal of the Taiwan Institute of Chemical Engineers,10.1016/j.jtice.2021.05.020
https://api.elsevier.com/content/article/pii/B9780128015636000029,Chapter 2: Hydrogen and Its Production,Sustainable Hydrogen Production,10.1016/B978-0-12-801563-6.00002-9
https://api.elsevier.com/content/article/pii/S0021951721001020,In situ encapsulated ultrafine Pd nanoparticles in nitrogen-doped porous carbon derived from hyper-crosslinked polymers effectively catalyse hydrogenation,Journal of Catalysis,10.1016/j.jcat.2021.03.002
https://api.elsevier.com/content/article/pii/S0920586110008138,Hydrogen production by glycerol steam reforming over CeZrCo fluorite type oxides,Catalysis Today,10.1016/j.cattod.2010.11.066
https://api.elsevier.com/content/article/pii/S014102291400074X,An alcohol oxidase of <ce:italic>Phanerochaete chrysosporium</ce:italic> with a distinct glycerol oxidase activity,Enzyme and Microbial Technology,10.1016/j.enzmictec.2014.04.001
https://api.elsevier.com/content/article/pii/S037838202100401X,Recent development of advanced processing technologies for biodiesel production: A critical review,Fuel Processing Technology,10.1016/j.fuproc.2021.107120
https://api.elsevier.com/content/article/pii/S0927775714001940,Magnetic colloidal polymeric ionic liquid synthesis and use in hydrogen production,Colloids and Surfaces A: Physicochemical and Engineering Aspects,10.1016/j.colsurfa.2014.02.046
https://api.elsevier.com/content/article/pii/S0360319919328915,Influence of surfactants on quaternary emulsion blend and experimental investigations on the influence of hydrogen enriched quaternary blend in DICI engine,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2019.07.248
https://api.elsevier.com/content/article/pii/S0016236112008617,"Pyrolysis/gasification of cellulose, hemicellulose and lignin for hydrogen production in the presence of various nickel-based catalysts",Fuel,10.1016/j.fuel.2012.10.064
https://api.elsevier.com/content/article/pii/S001623612032665X,Effects of equivalence ratio and blending ratio on the ignition delays of <ce:italic>n</ce:italic>-pentane/hydrogen mixtures under engine relevant pressure,Fuel,10.1016/j.fuel.2020.119669
https://api.elsevier.com/content/article/pii/S0144861718307458,Antibacterial and environmentally friendly chitosan/polyvinyl alcohol blend membranes for air filtration,Carbohydrate Polymers,10.1016/j.carbpol.2018.06.090
https://api.elsevier.com/content/article/pii/S0378775304006664,Thermodynamic analysis of hydrogen production from ethanol using CaO as a CO<ce:inf loc=post>2</ce:inf> sorbent,Journal of Power Sources,10.1016/j.jpowsour.2004.05.059
https://api.elsevier.com/content/article/pii/S0141813020341854,Copolymers of xylan-derived furfuryl alcohol and natural oligomeric tung oil derivatives,International Journal of Biological Macromolecules,10.1016/j.ijbiomac.2020.08.095
https://api.elsevier.com/content/article/pii/S0960852409000613,Hydrogen and methane production through two-stage mesophilic anaerobic digestion of olive pulp,Bioresource Technology,10.1016/j.biortech.2009.01.037
https://api.elsevier.com/content/article/pii/S0022459619304967,Preparation and characterisation of ordered mesoporous SO<ce:inf loc=post>4</ce:inf><ce:sup loc=post>2−</ce:sup>/Al<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> and its catalytic activity in the conversion of furfuryl alcohol to ethyl levulinate,Journal of Solid State Chemistry,10.1016/j.jssc.2019.120991
https://api.elsevier.com/content/article/pii/S0925400515303191,Metal–organic frameworks for alcohol gas sensor,Sensors and Actuators B: Chemical,10.1016/j.snb.2015.09.014
https://api.elsevier.com/content/article/pii/S0360319911001042,Differential evolution (DE) strategy for optimization of hydrogen production and utilization in a thermally coupled membrane reactor for decalin dehydrogenation and Fischer–Tropsch synthesis in GTL technology,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2011.01.061
https://api.elsevier.com/content/article/pii/S0141813021003949,pH-sensitive and antibacterial films developed by incorporating anthocyanins extracted from purple potato or roselle into chitosan/polyvinyl alcohol/nano-ZnO matrix: Comparative study,International Journal of Biological Macromolecules,10.1016/j.ijbiomac.2021.02.115
https://api.elsevier.com/content/article/pii/B9780128237649000285,Chapter 17: Sequential algal biofuel production through whole biomass conversion,Handbook of Algal Biofuels,10.1016/B978-0-12-823764-9.00028-5
https://api.elsevier.com/content/article/pii/B9780128217139000172,9: Bimetallic nanomaterials for direct alcohol fuel cells,Nanomaterials for Direct Alcohol Fuel Cells,10.1016/B978-0-12-821713-9.00017-2
https://api.elsevier.com/content/article/pii/S0360544218310090,"Study of combustion, performance and emissions of diesel engine fueled with diesel/biodiesel/alcohol blends having the same oxygen concentration",Energy,10.1016/j.energy.2018.05.164
https://api.elsevier.com/content/article/pii/B9780444527455002975,FUELS – HYDROGEN PRODUCTION | Absorption Enhanced Reforming,Encyclopedia of Electrochemical Power Sources,10.1016/B978-044452745-5.00297-5
https://api.elsevier.com/content/article/pii/S037877532031123X,Roll-to-roll production of catalyst coated membranes for low-temperature electrolyzers,Journal of Power Sources,10.1016/j.jpowsour.2020.228819
https://api.elsevier.com/content/article/pii/S1566736720300285,Facile mechanochemical synthesis of Co@NC catalysts for oxidative esterification of benzyl alcohol with methanol,Catalysis Communications,10.1016/j.catcom.2020.105952
https://api.elsevier.com/content/article/pii/S0960852416317035,Tracking bio-hydrogen-mediated production of commodity chemicals from carbon dioxide and renewable electricity,Bioresource Technology,10.1016/j.biortech.2016.12.035
https://api.elsevier.com/content/article/pii/S1359511316308315,Preparation of maltotriitol-rich malto-oligosaccharide alcohol from starch,Process Biochemistry,10.1016/j.procbio.2016.11.007
