,sentence,label
15519,"3 discloses the changes in catalyst bed temperature and pressure at the reactor inlet, monitored during cracking/regeneration sequences over Ni–K/La2O3–Al2O3.",0
15521,"On the Ni–K/La2O3–Al2O3 catalyst, most of the carbon is oxidized at relatively low temperature (maximum at 391°C), and only a small amount at higher temperature (shoulder at 490°C).",0
15522,"The mass variation is the same for both catalysts ( 42 mg g cat − 1 ) , but with a similar shift in temperature as reported for the main peaks in TPO curves.",0
15524,"0.25 mm, film thickness 0.20 μm; detector/injector: 250 °C/225 °C; oven: 100 °C/10 °C/min/140 °C/5 °C/min/165 °C (20 min)/1 °C/min/170 °C (10 min)/1 °C/min/180 °C (10 min)/10 °C/min/220 °C (10 min); injected volume: 1 μL; split ratio: 100/1.",0
15526,"(1) C C 18 : m ( m = 2,3 ) = m o l C 18 : 3 , c o n s u m e d + m o l C 18 : 2 , c o n s u m e d m o l ° C 18 : 3 + m o l ° C 18 : 2 × 100 (2) Y C 18 : 1 = Δ m o l C 18 : 1 m o l ° C 18 : 3 + m o l ° C 18 : 2 × 100 (3) S C 18 : 1 = Δ m o l C 18 : 1 Δ m o l C 18 : 2 + Δ m o l C 18 : 1 + Δ m o l C 18 : 0 × 100 The selectivity to cis-C18:1 monoenes (S cis-C18:1) has been expressed as the molar ratio between the moles of cis-C18:1 monoenes formed, Δmol cis-C18:1 (Δmol > 0), and the overall moles of C18:1 monoenes obtained (Equation (4)).",0
15527,"2 illustrates the results obtained in the hydrocarbon solvent at 0 °C, under otherwise analogous conditions (0.1 MPa H2; catalyst load: 5.7 wt%).",0
15528,The above experiments emphasize that both reaction time and temperature play a key role in controlling yield and selectivities.,0
15529,"As expected, the higher the temperature the faster the conversion of the polyunsaturated components (Fig.",0
15530,The best compromise between polyene-conversion (82.9%) and C18:1 yield (81.1%) and selectivity (97.8%) was reached at 50 °C (Table 4).,0
15531,"The supernatant (250ml) was collected by centrifugation at 10,000× g for 40min, and dialyzed against 10mM buffer solution.",0
15532,The iron concentration was analyzed using inductively coupled plasma–atomic emission spectrometry (Shimadzu ICPE spectrometer-9000) under a radio frequency power of 1.2kW and plasma gas flow rate of 10.0l/min.,0
15533,"The engineering strain was lowered after hydrogen-charging, and this decreasing tendency is more remarkable for the ART-annealed and lower temperature tempered specimens.",0
15534,"7(f,g)).",0
15535,"After reduction, the furnace was set to the selected reaction temperature (between 150°C and 300°C) and the catalyst was kept under the same gas flow until the temperature was ready.",0
15536,"The temperature of bubbler remained constant via a circulating bath, and the furfural concentration reached steady state before starting the test by dialing the four-port valve (VICI Instruments) from bypass to reactor.",0
15538,"To elucidate the deactivation mechanism, the effects of temperature on reaction rates were investigated by conducting a series of control experiments under various pretreatment and reaction temperatures under standard catalyst loading and furfural WHSV (52h−1).",0
15539,"Since 200°C was the optimum catalyst pretreatment temperature, it was selected for the following activity tests at different reaction temperatures.",0
15540,"3.2.2 In situ experiment Characterization of ex situ reduced samples indicates that Cu is fully reduced at 200°C, and higher reduction temperature (300°C) does not change the particle size.",0
15541,Fresh copper chromite catalyst after in situ reduction at 200°C for 1h was studied at the same temperature.,0
15542,Plants experiments were conducted in climate room at 28 °C with a 14 h/10 h light/dark cycle.,0
15543,Then used 96-well polystyrene plates and added 200-μL bacterial suspension mixed with different concentration of daphnetin into each well.,0
15544,"After incubation for 12 h at 30 °C, R. solanacearum cells were filtrated (0.22 μM), and EPS production were precipitated in 2.5 mL tubes by adding 0.1 mM NaCl and 4 volumes of acetone, then the samples were stored at 4 °C overnight.",0
15545,All plants were placed in climate cabin at 28 °C with a 14 h/10 h light/dark cycle.,0
15546,The samples were treated in flowing N2 (50mL NTP min−1) at room temperature for approximately 1h to remove impurities in the environment of the cell.,0
15547,All signals are reported relative to that of the N2 carrier gas (m/e =28) to remove any effects of pressure fluctuations.,0
15548,This increase is more visible for higher molecular weight of polymer and higher temperature.,0
15550,A thermal conductivity detector was used to measure variation in H2 concentration in the gas stream.,0
15551,"Considering that the target copper concentration was 5wt.%, a relative high metal loading was achieved for all the samples.",0
15552,The temperature at each peak maximum and the specific hydrogen consumption (expressed as the ratio between the moles of H2 consumed and the moles of copper) for each catalyst are given in Table 1.,0
15553,"Catalytic reaction was carried out at 1 atm of pressure in a fixed-bed, continuous-flow reactor consisting of a quartz tube (8 mm i.d.)",0
15554,"After the catalytic experiment, the sample was flushed with Ar at the reaction temperature and cooled to 300–373 K. The sample was heated at a rate of 5 K/min in H2 flow, and the hydrocarbons thus formed were analyzed.",0
15555,3.2.3 Examination of used catalysts Our study of the interaction of ethanol with Mo2C/Norit catalyst in a small reactor attached to the XPS system found an intensification in the weak O 1s signal at 530.4 eV above 623 K .,0
15556,"After completion of the reaction of methanol on 5% Mo2C/Norit at 723 K for 17 h, we carried out temperature-programmed reaction (TPR) with H2.",0
15557,"8 , show that the evolution of methane, ethane, propane and ethylene in decreasing amounts started above 600–650 K with different peak temperatures.",0
15558,Samples were transported at ambient temperature and stored at 4 °C on arrival at the University of Windsor.,0
15560,"Phase separation was achieved by centrifugation at 16,000 × g for 10 min at 4 °C.",0
15562,"PCR mixtures were as described above, and PCR conditions used for the amplification are as follows: 94 °C for 5 min followed by; 94 °C for 1 min, 48 °C for 30 s, 72 °C for 4 min, for 30 cycles with a 72 °C for 7 min final elongation step.",0
15563,"Culture and basal a total volume of 50 mL was added to the bottle, then telfon-lined silicone rubber septa and aluminum caps were used to seal the bottles.",0
15564,The performance of both Au/MgAl-LDHs and Cu/MgAl-LDHs towards the electrochemical reduction of CO2 were analyzed by LSV measurements in the 0.5 M KHCO3 solution.,0
15565,"4(b) shows the representative Nyquists plots of MgAl-LDHs, MgAl-EDTA-LDHs, Au/MgAl-LDHs and Cu/MgAl-LDHs in the 0.5 M KHCO3 solutions, respectively.",0
15566,"To verify the products for CO2 reduction, constant-potential electrolysis was performed with continuous CO2 purging at a flow rate of 10 mL/min in 0.5 M KHCO3 solution with Au/MgAl-LDH and Cu/MgAl-LDH, respectively.",0
15567,"5 (a), the onset potentials of Au/MgAl-LDHs and Cu/MgAl-LDHs were around −0.36 & −0.25 V (vs. RHE) for CO2RR in 1.0 M alcohol amine solution, which shifted towards positive direction compared with KHCO3 solution and indicated an enhanced electrochemical activity towards CO2 reduction.",0
15568,"Similar to the results in 0.5 M KHCO3 solution, MgAl-LDHs had a very high charge transfer resistance (R2) of 8458 Ω/cm2, and the intercalation of EDTA can reduce this value to 7678 Ω/cm2.",0
15569,"Similarly, the products for CO2 reduction by Au/MgAl-LDH and Cu/MgAl-LDH in 1.0 M alcohol amine solution were verified through constant potential electrolysis as shown in Fig.",0
15570,"The temperature was increased linearly up to 900 °C, with hydrogen consumption monitored by a thermal conductivity detector.",0
15572,"The crotonaldehyde (Fluka puriss, 100–200 μl) was introduced in a trap, set before the reactor tube, and maintained at 0 °C to achieve constant crotonaldehyde partial pressure of 1.6 kPa.",0
15574,"Two catharometers, inserted in the line at the input and output of the reactor, respectively, measure the reactant pressure throughout the experiment.",0
15575,We performed an XPS study to investigate the possible sintering of gold particles submitted to reduction treatment at high temperature.,0
15576,"3.2.2 Crotonaldehyde hydrogenation on Au/CeO280 and Au/CeO2150 at 120 °C, pretreatment a: reduction for 1 h at 120 °C under H2 Figs.",0
15577,"3.2.3 Crotonaldehyde hydrogenation on Au/CeO280 and AuCeO2150 at 120 °C, pretreatment b Based on previous results  indicating a strong beneficial effect of calcination pretreatment on the yield toward crotyl alcohol of Au/CeO2240, we submitted the Au/CeO280 and Au/CeO2150 samples to pretreatment b.",0
15578,"6 reports the yields to each product in the steady-state phase over Au/CeO2150 for reaction temperatures of 120, 150, and 180 °C.",0
15579,"In order to avoid confounding effects of cell toxicity, we optimized the concentration of H2S donors and inhibitors by Sytox green staining.",0
15580,"This approach was considered applicable because our intention was to assess the possible impact of the hydrogenation process on the stereochemistry of the tocopherols whenever their concentration in the reaction mixture is high (i.e., when the likelihood for the heterogeneous catalyst to isomerize them is maximal).",0
15581,"A short, horizontal groove, carved just at the upper end of the helicoidal channel, allows the cup to remain suspended on top of the reactor, ‘immersed’ in the gas phase, for catalyst activation and/or sample pre-treatment (e.g., drying under vacuum) under operational conditions (e.g., temperature or pressure) other than the reaction conditions, if needed.",0
